Rain ID,Date/Time,Nearest town,State,Latitude,Longitude,Total precipitation
5946,27-03-2016 00:00,ARDATH,WA,-32.0306,118.0942,59
5947,27-03-2016 00:00,LONG FOREST,WA,-31.3456,116.6361,57
5948,27-03-2016 00:00,WERRIBEE,WA,-31.3097,115.8725,56
5949,27-03-2016 00:00,BUNGULLA,WA,-31.7283,117.5442,54
5950,27-03-2016 00:00,MUCHEA,WA,-31.58,115.9683,53
5951,27-03-2016 00:00,FRENCHES,WA,-31.5625,116.6569,53
5952,27-03-2016 00:00,JURIEN BAY,WA,-30.2656,115.0261,53
5953,27-03-2016 00:00,BOLGART,WA,-31.2411,116.5167,52
5954,27-03-2016 00:00,KING ROCKS,WA,-32.3189,119.1525,52
5955,27-03-2016 00:00,PEARCE AERODROME,WA,-31.6692,116.0186,52
5956,27-03-2016 00:00,NAREMBEEN SHIRE,WA,-32.0628,118.3944,51
5957,27-03-2016 00:00,WAEEL,WA,-31.6025,117.1317,50
5958,31-03-2016 01:00,LAKE KUNUNURRA,WA,-15.8089,128.7394,89
5959,08-04-2016 01:08,GERALDTON AERODROME,WA,-28.7942,114.7011,0
5960,10-04-2016 09:00,NORTH BOYANUP,WA,-33.4311,115.6889,18
5961,10-04-2016 14:24,DWELLINGUP,WA,-32.7111,116.0633,0
5962,10-04-2016 16:00,HARVEY,WA,-33.0778,115.8944,9
5963,11-04-2016 22:30,HAPPY VALLEY,WA,-33.6964,115.6256,37
5964,18-04-2016 00:00,WELSHPOOL,WA,-31.9939,115.9558,46
5965,07-05-2016 00:00,MANDORA,WA,-33.8511,117.9375,134
5966,07-05-2016 00:00,ANNA PLAINS,WA,-19.2539,121.4864,112
5967,07-05-2016 00:00,WALLAL DOWNS,WA,-19.7797,120.6408,102
5968,07-05-2016 00:00,COUNTRY DOWNS,WA,-17.2731,122.5683,97
5969,07-05-2016 00:00,WINDJANA GORGE,WA,-17.4078,124.9594,90
5970,07-05-2016 00:00,NAPIER DOWNS,WA,-17.3314,124.8175,82
5971,07-05-2016 00:00,MOUNT JOSEPH,WA,-17.3653,125.1019,74
5972,07-05-2016 00:00,ELLENDALE,WA,-17.9269,124.8119,70
5973,07-05-2016 00:00,TELFER,WA,-21.7072,122.2278,70
5974,07-05-2016 00:00,KIMBERLEY DOWNS,WA,-17.3919,124.3569,68
5975,07-05-2016 00:00,ROEBUCK,WA,-17.9886,122.6144,67
5976,07-05-2016 00:00,RIPON HILLS,WA,-21.2347,120.7178,65
5977,07-05-2016 00:00,BIDYADANGA COMMUNITY,WA,-18.685,121.7808,63
5978,07-05-2016 00:00,MYROODAH,WA,-18.1219,124.2678,63
5979,07-05-2016 00:00,LOOMA,WA,-18.0403,124.1431,62
5980,07-05-2016 00:00,CAMBALLIN,WA,-17.9903,124.1914,58
5981,07-05-2016 00:00,CYGNET BAY,WA,-16.5775,122.9825,53
5982,07-05-2016 00:00,KIMBOLTON,WA,-16.6869,123.8344,53
5983,07-05-2016 00:00,KILTO M.R.S.,WA,-17.8219,122.7392,51
5984,24-05-2016 00:00,JARRAHWOOD,WA,-33.7961,115.6672,52
5985,04-06-2016 00:00,LEARMONTH AERODROME,WA,-22.2317,114.0872,53
5986,06-06-2016 08:26,KARRATHA,WA,-20.7306,116.8572,61
5987,07-06-2016 00:00,KARRATHA,WA,-20.7306,116.8447,71
5988,07-06-2016 00:00,HILLSIDE,WA,-33.5683,117.5744,71
5989,07-06-2016 00:00,LYRE CREEK,WA,-21.1319,117.2014,69
5990,07-06-2016 00:00,TUMBINNA POOL,WA,-21.2278,120.4933,60
5991,07-06-2016 00:00,NORTH POLE,WA,-21.0981,119.3731,55
5992,07-06-2016 00:00,BLACK HILLS,WA,-21.2319,117.1169,51
5993,07-06-2016 00:00,PYRAMID,WA,-21.0553,117.4431,51
5994,04-07-2016 00:00,MARDIE,WA,-21.1339,116.2142,91
5995,04-07-2016 00:00,ONSLOW,WA,-21.6881,115.1353,80
5996,04-07-2016 00:00,THEVENARD ISLAND,WA,-21.4567,114.9886,56
5997,06-07-2016 00:00,BOOLARDY,WA,-26.9842,116.5331,90
5998,06-07-2016 00:00,VARANUS ISLAND,WA,-20.6497,115.5758,71
5999,10-07-2016 00:00,JANDAKOT AIRPORT,WA,-32.0997,115.8761,35
6000,15-07-2016 00:00,JARRAHWOOD,WA,-33.7961,115.6672,75
6001,14-07-2016 21:15,HAPPY VALLEY,WA,-33.6964,115.6256,69
6002,15-07-2016 00:00,YOONGARILLUP,WA,-33.7153,115.4267,67
6003,15-07-2016 00:00,LUDLOW,WA,-33.6097,115.4867,61
6004,15-07-2016 00:00,NANNUP,WA,-33.9819,115.765,50
6005,15-07-2016 00:00,VASSE,WA,-33.6878,115.2844,50
6006,16-07-2016 00:00,WHICHER RANGE,WA,-33.8275,115.3889,120
6007,16-07-2016 00:00,JARRAHWOOD,WA,-33.7961,115.6672,113
6008,16-07-2016 00:00,YOONGARILLUP,WA,-33.7153,115.4267,95
6009,16-07-2016 00:00,ACTON PARK,WA,-33.7611,115.3708,95
6010,16-07-2016 00:00,HAPPY VALLEY,WA,-33.6964,115.6256,80
6011,16-07-2016 00:00,VASSE,WA,-33.6878,115.2844,67
6012,16-07-2016 00:00,COWARAMUP,WA,-33.8453,115.1017,63
6013,16-07-2016 00:00,CHAPMAN HILL,WA,-33.8056,115.3331,63
6014,16-07-2016 00:00,CHAPMAN HILL,WA,-33.7783,115.3272,60
6015,16-07-2016 00:00,LUDLOW,WA,-33.6097,115.4867,60
6016,16-07-2016 00:00,BUSSELTON AIRFIELD,WA,-33.6761,115.3342,59
6017,16-07-2016 00:00,JINDONG,WA,-33.7411,115.2417,56
6018,16-07-2016 00:00,NORTHCLIFFE,WA,-34.6325,116.1244,56
6019,16-07-2016 00:00,WILYABRUP,WA,-33.7956,115.0461,55
6020,16-07-2016 00:00,CHAPMAN HILL,WA,-33.8056,115.3331,52
6021,17-07-2016 00:00,BICKLEY,WA,-32.0081,116.0906,56
6022,17-07-2016 00:00,LYNTON,WA,-28.2086,114.3106,54
6023,17-07-2016 00:00,KALBARRI,WA,-27.7061,114.1719,53
6024,17-07-2016 00:00,PICKERING BROOK,WA,-32.0367,116.1222,51
6025,17-07-2016 00:00,BICKLEY,WA,-32.0081,116.0906,56
6026,24-03-2018 05:00,Springwood,NSW,-33.696,150.561,0
6027,19-02-2018 02:00,ORANGE,NSW,-33.24,149.04,0
6028,27-08-2016 00:00,GLENEAGLE,WA,-32.2881,116.1919,76
6029,27-08-2016 00:00,JARRAHDALE,WA,-34.8917,117.9131,73
6030,27-08-2016 00:00,JARRAHDALE,WA,-34.8917,117.9131,58
6031,27-08-2016 00:00,JARRAHDALE,WA,-34.8917,117.9131,56
6032,27-08-2016 00:00,KARNET BROOK,WA,-32.3836,115.9144,53
6033,27-08-2016 00:00,BUNGENDORE PARK,WA,-32.17,116.0397,51
6034,27-08-2016 00:00,BICKLEY,WA,-32.0081,116.0906,51
6035,13-12-2016 00:00,CHAMINGUP,WA,-33.9161,117.0986,55
6036,13-12-2016 00:00,KALGOORLIE AERODROME,WA,-30.7761,121.4578,51
6037,21-12-2016 00:00,THEDA,WA,-14.8089,126.7211,203
6038,21-12-2016 00:00,DOONGAN,WA,-14.8319,126.6681,172
6039,21-12-2016 00:00,WYNDHAM,WA,-15.4864,128.1203,160
6040,21-12-2016 00:00,WYNDHAM AERODROME,WA,-15.5053,128.1519,141
6041,21-12-2016 00:00,THE DIGGERS REST,WA,-15.6733,128.0881,114
6042,21-12-2016 00:00,KALUMBURU,WA,-14.2947,126.6419,107
6043,21-12-2016 00:00,MOUNT ROB,WA,-15.8544,128.2494,102
6044,22-12-2016 00:00,SIDDINS CREEK,WA,-16.9719,126.7519,0
6045,22-12-2016 00:00,DERBY AIRPORT,WA,-17.3719,123.6583,0
6046,22-12-2016 00:00,MOUNT BARNETT,WA,-16.6578,125.9514,0
6047,22-12-2016 00:00,YEEDA,WA,-17.6153,123.6469,0
6048,22-12-2016 00:00,MOUNT HOUSE AIRFIELD,WA,-17.1264,125.7594,0
6049,22-12-2016 00:00,DERBY M.R.S.,WA,-17.3133,123.6553,0
6050,22-12-2016 00:00,CURTIN AIRPORT,WA,-17.5792,123.8211,0
6051,22-12-2016 00:00,TROUGHTON ISLAND,WA,-13.7525,126.1856,0
6052,22-12-2016 00:00,DAMPIER DOWNS,WA,-18.5178,123.4522,0
6053,22-12-2016 00:00,CYGNET BAY,WA,-16.5775,122.9825,0
6054,22-12-2016 00:00,KIMBOLTON,WA,-16.6869,123.8344,0
6055,23-12-2016 00:00,BROOME AIRPORT,WA,-17.9508,122.2336,0
6056,23-12-2016 00:00,ROEBUCK,WA,-17.9886,122.6144,0
6057,23-12-2016 00:00,FITZROY CROSSING AERODROME,WA,-18.1786,125.5611,0
6058,23-12-2016 00:00,LOOMA,WA,-18.0403,124.1431,0
6059,23-12-2016 00:00,CHRISTMAS CREEK,WA,-18.8758,125.9206,0
6060,23-12-2016 00:00,BIDYADANGA COMMUNITY,WA,-18.685,121.7808,130
6061,23-12-2016 00:00,DAMPIER DOWNS,WA,-18.5178,123.4522,119
6062,23-12-2016 00:00,CAMBALLIN,WA,-17.9903,124.1914,118
6063,23-12-2016 00:00,KIMBERLEY DOWNS,WA,-17.3919,124.3569,112
6064,23-12-2016 00:00,DALES YARD,WA,-17.0108,125.4425,103
6065,23-12-2016 00:00,WINDJANA GORGE,WA,-17.4078,124.9594,102
6066,04-01-2017 00:00,MOUNT ROB,WA,-15.8544,128.2494,192
6067,04-01-2017 00:00,EIGHT MILE COMMUNITY,WA,-18.3325,125.6922,155
6068,04-01-2017 00:00,THE DIGGERS REST,WA,-15.6733,128.0881,150
6069,04-01-2017 00:00,WYNDHAM,WA,-15.4864,128.1203,143
6070,04-01-2017 00:00,MOOCHALABRA DAM,WA,-15.6153,128.1039,137
6071,04-01-2017 00:00,MOOCHALABRA CREEK,WA,-15.6175,128.1094,129
6072,04-01-2017 00:00,WYNDHAM AERODROME,WA,-15.5053,128.1519,137
6073,04-01-2017 00:00,KACHANA,WA,-33.8494,115.1422,111
6074,04-01-2017 00:00,ELLENBRAE,WA,-15.9578,127.0625,110
6075,04-01-2017 00:00,LAKE ARGYLE,WA,-16.1889,128.9078,108
6076,04-01-2017 00:00,LIAMMA SPRING,WA,-16.3814,128.12,108
6077,04-01-2017 00:00,TROUGHTON ISLAND,WA,-13.7525,126.1856,108
6078,05-01-2017 00:00,CHARNLEY RIVER,WA,-16.3733,124.9544,146
6079,05-01-2017 00:00,DRYSDALE RIVER,WA,-13.9369,126.8167,122
6080,05-01-2017 00:00,MOUNT ELIZABETH,WA,-16.4161,126.1047,121
6081,05-01-2017 00:00,KIMBERLEY DOWNS,WA,-17.3919,124.3569,117
6082,05-01-2017 00:00,DALES YARD,WA,-17.0108,125.4425,113
6083,05-01-2017 00:00,MOUNT HOUSE AIRFIELD,WA,-17.1264,125.7594,115
6084,05-01-2017 00:00,PHILLIPS RANGE,WA,-16.8747,125.8075,108
6085,16-01-2017 00:00,LAVERTON,WA,-28.6233,122.4011,99
6086,17-01-2017 00:00,CHRISTMAS CREEK,WA,-18.8758,125.9206,200
6087,18-01-2017 00:00,TELFER,WA,-21.7072,122.2278,135
6088,23-01-2017 00:00,WYNDHAM AERODROME,WA,-15.5053,128.1519,112
6089,25-01-2017 00:00,EL QUESTRO,WA,-16.0075,127.9817,177
6090,25-01-2017 00:00,CARLTON HILL,WA,-15.4867,128.5347,161
6091,25-01-2017 00:00,ABNEY HILL,WA,-15.7314,128.7503,154
6092,25-01-2017 00:00,KACHANA,WA,-33.8494,115.1422,153
6093,25-01-2017 00:00,MOUNT ROB,WA,-15.8544,128.2494,148
6094,25-01-2017 00:00,DOONGAN,WA,-15.3797,126.3108,148
6095,25-01-2017 00:00,EIGHT MILE COMMUNITY,WA,-18.3325,125.6922,139
6096,25-01-2017 00:00,THE DIGGERS REST,WA,-15.6733,128.0881,132
6097,25-01-2017 00:00,MOOCHALABRA DAM,WA,-15.6153,128.1039,129
6098,25-01-2017 00:00,MOOCHALABRA DAM,WA,-15.6153,128.1039,125
6099,25-01-2017 00:00,LAKE KUNUNURRA,WA,-15.8089,128.7394,124
6100,25-01-2017 00:00,KUNUNURRA AERODROME,WA,-15.7844,128.7133,114
6101,25-01-2017 00:00,DUNHAM RIVER,WA,-15.7728,128.6883,90
6102,25-01-2017 00:00,WYNDHAM,WA,-15.4864,128.1203,84
6103,25-01-2017 00:00,WYNDHAM AERODROME,WA,-15.5053,128.1519,84
6104,25-01-2017 00:00,LIAMMA SPRING,WA,-16.3814,128.12,84
6105,25-01-2017 00:00,ELLENBRAE,WA,-15.9578,127.0625,79
6106,25-01-2017 00:00,GIBB RIVER,WA,-16.4256,126.4339,78
6107,26-01-2017 00:00,MOUNT ROB,WA,-15.8544,128.2494,93
6108,27-01-2017 00:00,COUNTRY DOWNS,WA,-17.2731,122.5683,95
6109,27-01-2017 00:00,DERBY M.R.S.,WA,-17.3133,123.6553,88
6110,27-01-2017 00:00,DERBY M.R.S.,WA,-17.3133,123.6553,88
6111,27-01-2017 00:00,NOONKANBAH,WA,-18.5031,124.8275,81
6112,27-01-2017 00:00,KALUMBURU,WA,-14.2947,126.6419,76
6113,29-01-2017 00:00,YORKRAKINE,WA,-31.4897,117.5536,140
6114,29-01-2017 00:00,YORKRAKINE,WA,-31.3708,117.5953,140
6115,29-01-2017 00:00,FRENCHES,WA,-31.5625,116.6569,57
6116,29-01-2017 00:00,YGNATERRING SPRING,WA,-31.3739,117.3072,55
6117,30-01-2017 00:00,THREE SPRINGS,WA,-29.5344,115.7628,108
6118,30-01-2017 00:00,COOROW,WA,-29.8822,116.0225,79
6119,30-01-2017 00:00,BALLIDU,WA,-30.5961,116.7717,79
6120,30-01-2017 00:00,MONINGARIN,WA,-30.6567,117.26,76
6121,30-01-2017 00:00,COOROW,WA,-29.8822,116.0225,75
6122,30-01-2017 00:00,THREE SPRINGS,WA,-29.5344,115.7628,73
6123,30-01-2017 00:00,BUNTINE,WA,-29.9858,116.5694,72
6124,30-01-2017 00:00,QUAIRADING,WA,-32.0103,117.3994,70
6125,30-01-2017 00:00,DALWALLINU,WA,-30.2797,116.6611,63
6126,30-01-2017 00:00,OGILVIE,WA,-28.1497,114.7339,63
6127,30-01-2017 00:00,BURAKIN,WA,-30.5244,117.1728,63
6128,30-01-2017 00:00,CREDO,WA,-30.4644,120.8281,62
6129,30-01-2017 00:00,TENINDEWA,WA,-28.6178,115.3625,61
6130,30-01-2017 00:00,EURARDY,WA,-27.5667,114.6731,60
6131,30-01-2017 00:00,QUAIRADING,WA,-32.0103,117.3994,59
6132,30-01-2017 00:00,HOLMWOOD,WA,-34.0119,115.0928,59
6133,30-01-2017 00:00,MINGENEW,WA,-29.1919,115.4419,57
6134,30-01-2017 00:00,KOKARDINE,WA,-30.6933,117.1728,56
6135,30-01-2017 00:00,ESPERANCE DOWNS RESEARCH STATION,WA,-33.605,121.7833,56
6136,30-01-2017 00:00,NORTHAMPTON,WA,-28.3514,114.6275,55
6137,30-01-2017 00:00,HAPPY VALLEY,WA,-33.6481,117.4208,54
6138,30-01-2017 00:00,NORTH CASCADE,WA,-33.1653,120.8844,54
6139,30-01-2017 00:00,HOLMWOOD,WA,-34.0119,115.0928,52
6140,30-01-2017 00:00,NORTHAM,WA,-31.6533,116.6664,51
6141,30-01-2017 00:00,KONNONGORRING,WA,-31.0425,116.7744,50
6142,30-01-2017 00:00,WATHEROO,WA,-30.2994,116.0592,50
6143,31-01-2017 00:00,SHACKLETON,WA,-31.9317,117.8339,84
6144,31-01-2017 00:00,FRENCHES,WA,-31.5625,116.6569,82
6145,31-01-2017 00:00,INNOUENDY,WA,-25.6958,116.5389,73
6146,31-01-2017 00:00,ARDATH,WA,-32.0306,118.0942,72
6147,31-01-2017 00:00,BABAKIN,WA,-32.1197,118.0242,71
6148,31-01-2017 00:00,GOOMALLING,WA,-31.2933,116.8444,69
6149,31-01-2017 00:00,YORK,WA,-31.8789,116.7656,69
6150,31-01-2017 00:00,CALJIE,WA,-31.7481,116.9267,69
6151,31-01-2017 00:00,TELENNING HILL,WA,-31.8233,117.4881,69
6152,31-01-2017 00:00,GINGIN,WA,-31.3406,115.9081,67
6153,31-01-2017 00:00,SHACKLETON,WA,-31.9317,117.8339,65
6154,31-01-2017 00:00,QUAIRADING,WA,-32.0103,117.3994,63
6155,31-01-2017 00:00,QUAIRADING,WA,-32.0103,117.3994,64
6156,31-01-2017 00:00,JULIMAR,WA,-31.5006,116.2689,63
6157,31-01-2017 00:00,NAREMBEEN,WA,-32.0628,118.3944,62
6158,31-01-2017 00:00,MURESK,WA,-31.7292,116.6969,60
6159,31-01-2017 00:00,TOODYAY,WA,-31.5514,116.4639,59
6160,31-01-2017 00:00,NAREMBEEN,WA,-32.0628,118.3944,59
6161,31-01-2017 00:00,HYDEN,WA,-32.4492,118.9108,56
6162,31-01-2017 00:00,NUNILE,WA,-31.4722,116.5528,56
6163,31-01-2017 00:00,QUADNEY,WA,-31.8028,116.62,56
6164,31-01-2017 00:00,NORTHAM,WA,-31.6533,116.6664,54
6165,31-01-2017 00:00,KOORDA,WA,-30.8244,117.4811,53
6166,31-01-2017 00:00,WESTONIA,WA,-31.3019,118.6983,51
6167,06-02-2017 00:00,SIDDINS CREEK,WA,-16.9719,126.7519,100
6168,06-02-2017 00:00,KUNUNURRA,WA,-15.7728,128.7394,93
6169,06-02-2017 00:00,UDIALLA,WA,-17.9464,123.7383,75
6170,06-02-2017 00:00,DERBY M.R.S.,WA,-17.3133,123.6553,75
6171,06-02-2017 00:00,LIAMMA SPRING,WA,-16.3814,128.12,74
6172,06-02-2017 00:00,LAKE KUNUNURRA,WA,-15.8089,128.7394,73
6173,06-02-2017 00:00,DOONGAN,WA,-15.3797,126.3108,71
6174,09-02-2017 00:00,KARRATHA,WA,-20.7306,116.8447,211
6175,09-02-2017 00:00,TROUGHTON ISLAND,WA,-13.7525,126.1856,115
6176,09-02-2017 00:00,ORD RIVER,WA,-15.2019,128.2003,96
6177,09-02-2017 00:00,BLACK HILLS,WA,-17.525,128.1533,94
6178,09-02-2017 00:00,THEVENARD ISLAND,WA,-21.4567,114.9886,87
6179,09-02-2017 00:00,ROEBOURNE,WA,-20.7711,117.1453,79
6180,10-02-2017 00:00,JUBILEE DOWNS,WA,-18.3553,125.3036,173
6181,10-02-2017 00:00,WILLIAMS,WA,-33.0247,116.8814,157
6182,10-02-2017 00:00,WILLIAMS,WA,-33.0142,116.8942,153
6183,10-02-2017 00:00,WAGIN SHIRE,WA,-33.3086,117.345,150
6184,10-02-2017 00:00,MARRADONG,WA,-32.8631,116.4508,134
6185,10-02-2017 00:00,MOUNT SOLUS,WA,-32.4694,116.2139,127
6186,10-02-2017 00:00,MOUNT SOLUS,WA,-32.4694,116.2139,127
6187,10-02-2017 00:00,DOG HILL,WA,-32.3114,115.8533,126
6188,10-02-2017 00:00,KINGS PARK,WA,-31.9572,115.8347,119
6189,10-02-2017 00:00,WAGIN,WA,-33.3086,117.345,119
6190,10-02-2017 00:00,WILLIAMS SHIRE,WA,-33.0247,116.8814,117
6191,10-02-2017 00:00,DIGGERS REST,WA,-33.5228,121.9622,116
6192,10-02-2017 00:00,KARNET BROOK,WA,-32.3836,115.9144,116
6193,10-02-2017 00:00,BANNISTER,WA,-32.6581,116.5519,115
6194,10-02-2017 00:00,PERTH,WA,-31.9519,115.8586,114
6195,10-02-2017 00:00,JARRAHDALE,WA,-32.3375,116.0608,114
6196,10-02-2017 00:00,KOJONOLOKAN HILLS,WA,-33.495,117.3253,113
6197,10-02-2017 00:00,SERPENTINE,WA,-32.3744,115.9964,111
6198,10-02-2017 00:00,BADGEBUP,WA,-33.635,117.8856,110
6199,10-02-2017 00:00,GARDEN ISLAND,WA,-32.2042,115.675,109
6200,10-02-2017 00:00,WANDERING,WA,-32.6817,116.6778,108
6201,10-02-2017 00:00,WILGARRA GULLY,WA,-32.6539,116.5544,107
6202,10-02-2017 00:00,GLENEAGLE,WA,-32.2881,116.1919,107
6203,10-02-2017 00:00,WOODANILLING,WA,-33.5636,117.4322,106
6204,10-02-2017 00:00,MARRADONG,WA,-32.8631,116.4508,104
6205,10-02-2017 00:00,JARRAHDALE,WA,-32.34,116.1136,103
6206,10-02-2017 00:00,PINGELLY,WA,-32.5342,117.0864,103
6207,10-02-2017 00:00,MARRADONG,WA,-32.8631,116.4508,102
6208,10-02-2017 00:00,NARROGIN,WA,-32.9356,117.1778,101
6209,10-02-2017 00:00,ARTHUR RIVER,WA,-33.3511,117.0317,101
6210,10-02-2017 00:00,JANDAKOT AIRPORT,WA,-32.0997,115.8761,100
6211,10-02-2017 00:00,BEVERLEY,WA,-32.1089,116.9261,99
6212,10-02-2017 00:00,DELLYANINE,WA,-33.4064,117.1003,99
6213,10-02-2017 00:00,KATANNING,WA,-33.6911,117.5547,97
6214,10-02-2017 00:00,SWANBOURNE,WA,-31.9689,115.7672,97
6215,10-02-2017 00:00,BROOKTON,WA,-32.3708,117.0131,97
6216,10-02-2017 00:00,WELSHPOOL,WA,-31.9939,115.9558,96
6217,10-02-2017 00:00,WELSHPOOL,WA,-31.9939,115.9558,96
6218,10-02-2017 00:00,BODDINGTON,WA,-32.8019,116.4714,96
6219,10-02-2017 00:00,POPANYINNING,WA,-32.6572,117.1283,95
6220,10-02-2017 00:00,ROTTNEST ISLAND,WA,-32.0053,115.6144,94
6221,10-02-2017 00:00,MURESK,WA,-31.7481,116.6825,94
6222,10-02-2017 00:00,JARRAHDALE,WA,-32.3375,116.0608,93
6223,10-02-2017 00:00,CULFORD,WA,-32.5708,116.4333,93
6224,10-02-2017 00:00,YORK,WA,-31.8772,116.7769,91
6225,10-02-2017 00:00,NALYERLUP CREEK,WA,-34.2344,118.4178,91
6226,10-02-2017 00:00,BORDEN,WA,-34.0733,118.2661,90
6227,10-02-2017 00:00,GNOWANGERUP,WA,-33.9322,117.9967,90
6228,10-02-2017 00:00,KATANNING,WA,-33.6911,117.5547,89
6229,10-02-2017 00:00,BROOKTON,WA,-32.3708,117.0131,89
6230,10-02-2017 00:00,CHILLINUP,WA,-34.3428,118.7386,89
6231,10-02-2017 00:00,YANGEDINE,WA,-32.0261,116.8703,87
6232,10-02-2017 00:00,DARKAN,WA,-33.3378,116.7433,87
6233,10-02-2017 00:00,ANKETELL,WA,-32.2153,115.8658,85
6234,10-02-2017 00:00,NARROGIN,WA,-32.9356,117.1778,84
6235,10-02-2017 00:00,BOOKINE BOOKINE,WA,-31.3231,115.6453,84
6236,10-02-2017 00:00,YOURDAMUNG LAKE,WA,-33.1994,116.2683,84
6237,10-02-2017 00:00,BICKLEY,WA,-32.0081,116.0906,84
6238,10-02-2017 00:00,SADDLEBACK HILL,WA,-33.8478,122.4361,84
6239,10-02-2017 00:00,ROLEYSTONE,WA,-32.1131,116.0739,81
6240,10-02-2017 00:00,QUADNEY,WA,-31.8028,116.62,81
6241,10-02-2017 00:00,WARRA JARRA,WA,-34.4,118.8867,80
6242,10-02-2017 00:00,DUMBLEYUNG,WA,-33.315,117.7383,80
6243,10-02-2017 00:00,WESTDALE,WA,-32.3089,116.6114,80
6244,10-02-2017 00:00,GNOWANGERUP,WA,-33.9322,117.9967,80
6245,10-02-2017 00:00,KARRAGULLEN,WA,-32.0908,116.1217,79
6246,10-02-2017 00:00,COONDEE,WA,-32.4831,116.8081,79
6247,10-02-2017 00:00,WANNEROO,WA,-31.7472,115.8031,79
6248,10-02-2017 00:00,NORTHAM,WA,-31.6533,116.6664,79
6249,10-02-2017 00:00,GOSNELLS,WA,-32.0719,115.9947,78
6250,10-02-2017 00:00,ONGERUP,WA,-33.8358,117.0919,78
6251,10-02-2017 00:00,DUMBLEYUNG SHIRE,WA,-33.315,117.7383,76
6252,10-02-2017 00:00,BAKERS HILL,WA,-31.7664,116.4478,75
6253,10-02-2017 00:00,JELCOBINE,WA,-32.3961,116.8206,75
6254,10-02-2017 00:00,DUMBLEYUNG,WA,-33.315,117.7383,75
6255,10-02-2017 00:00,PINJARRA,WA,-32.6189,115.8769,75
6256,11-02-2017 00:00,MORDETTA,WA,-32.8722,118.5608,101
6257,11-02-2017 00:00,BEAUMONT BIN,WA,-33.6156,122.6842,100
6258,11-02-2017 00:00,WORSLEY,WA,-33.3069,116.0067,88
6259,11-02-2017 00:00,RAVENSTHORPE,WA,-33.5828,120.0492,86
6260,11-02-2017 00:00,TOOLIBIN LAKE,WA,-32.9189,117.6067,85
6261,11-02-2017 00:00,DUMBLEYUNG,WA,-33.315,117.7383,84
6262,11-02-2017 00:00,DUMBLEYUNG SHIRE,WA,-33.315,117.7383,84
6263,11-02-2017 00:00,NYABING,WA,-33.5408,118.1472,81
6264,11-02-2017 00:00,DRAGON ROCKS,WA,-32.8133,119.0328,79
6265,14-02-2017 00:00,GUTHA,WA,-28.9917,115.9469,62
6266,14-02-2017 00:00,THREE SPRINGS,WA,-29.5344,115.7628,51
6267,15-02-2017 00:00,CHARNLEY RIVER,WA,-16.3733,124.9544,178
6268,15-02-2017 00:00,ROEBUCK,WA,-17.9886,122.6144,145
6269,15-02-2017 00:00,EL QUESTRO,WA,-16.0075,127.9817,112
6270,15-02-2017 00:00,MOUNT ELIZABETH,WA,-16.3836,126.2775,98
6271,15-02-2017 00:00,MARION,WA,-17.0575,126.8436,84
6272,15-02-2017 00:00,MORNINGTON,WA,-17.5106,126.1094,82
6273,15-02-2017 00:00,LANSDOWNE,WA,-17.6136,126.745,79
6274,19-02-2017 00:00,NARDY WELL,WA,-27.7839,116.9206,102
6275,01-03-2017 09:15,TARDUN,WA,-28.7906,115.7492,0
6276,01-03-2017 10:12,ERANGY SPRING,WA,-28.8408,115.26,0
6277,22-03-2017 00:00,PORT HEDLAND,WA,-20.3103,118.6008,103
6278,23-03-2017 00:00,PORT HEDLAND,WA,-20.3103,118.6008,105
6279,23-03-2017 00:00,CARRABA CREEK,WA,-20.8819,118.8047,94
6280,23-03-2017 00:00,VARANUS ISLAND,WA,-20.6497,115.5758,82
6281,23-03-2017 00:00,INDEE,WA,-20.8822,118.4772,76
6282,24-03-2017 00:00,ABYDOS,WA,-21.4106,118.9289,99
6283,24-03-2017 00:00,MULYIE,WA,-20.4586,119.5194,98
6284,24-03-2017 00:00,NEWMAN,WA,-23.3583,119.7303,93
6285,24-03-2017 00:00,HILLSIDE,WA,-21.7214,119.3986,87
6286,24-03-2017 00:00,WALLAREENYA,WA,-20.75,118.8169,81
6287,24-03-2017 00:00,YARRIE,WA,-20.6744,120.2061,78
6288,24-03-2017 00:00,INDEE,WA,-20.7872,118.5961,76
6289,25-03-2017 00:00,LEONORA,WA,-28.8853,121.3311,92
6290,28-03-2017 01:00,BROOME AIRPORT,WA,-17.9508,122.2336,128
6291,18-04-2017 00:00,BELKA,WA,-31.7367,118.1708,0
6292,22-04-2017 00:00,MUNGLINUP,WA,-33.7078,120.8647,0
6293,23-04-2017 00:00,NEWMAN,WA,-23.3583,119.7303,0
6294,24-04-2017 00:00,NEWMAN,WA,-23.3583,119.7303,0
6295,20-06-2017 00:00,BLACK CAT CREEK,WA,-34.9583,118.0739,74
6296,22-06-2017 00:00,PERTH,WA,-31.9519,115.8586,61
6297,22-06-2017 00:00,PINJARRA,WA,-32.6189,115.8769,59
6298,22-06-2017 00:00,WELSHPOOL,WA,-31.9939,115.9558,55
6299,22-06-2017 00:00,GOSNELLS,WA,-32.0719,115.9947,55
6300,23-06-2017 00:00,WILGARRA GULLY,WA,-32.6539,116.5544,133
6301,23-06-2017 00:00,WANDERING,WA,-32.6817,116.6778,131
6302,23-06-2017 00:00,BANNISTER,WA,-32.6581,116.5519,105
